"[[], []]","[False, array([109,  67,  61], dtype=uint8)]","[False, array([150,  11,  24], dtype=uint8)]","[False, array([109, 108,  78], dtype=uint8)]","[False, array([111,  70,  62], dtype=uint8)]","[False, array([135,  20,  26], dtype=uint8)]","[False, array([108, 116,  79], dtype=uint8)]","[False, array([113,  80,  67], dtype=uint8)]","[False, array([ 0,  0, 22], dtype=uint8)]","[False, array([109, 121,  80], dtype=uint8)]","[False, array([104,  66,  58], dtype=uint8)]","[False, array([ 0, 11, 23], dtype=uint8)]","[False, array([108, 129,  79], dtype=uint8)]","[False, array([111,  84,  70], dtype=uint8)]","[False, array([30, 19, 27], dtype=uint8)]","[False, array([106, 116,  77], dtype=uint8)]","[False, array([112,  62,  62], dtype=uint8)]","[False, array([23, 43, 24], dtype=uint8)]","[False, array([109, 113,  79], dtype=uint8)]","[False, array([107,  65,  55], dtype=uint8)]","[False, array([108,  58,  22], dtype=uint8)]","[False, array([107, 115,  80], dtype=uint8)]","[False, array([111,  58,  57], dtype=uint8)]","[False, array([102, 144,  23], dtype=uint8)]","[False, array([109, 107,  79], dtype=uint8)]","[False, array([110,  66,  58], dtype=uint8)]","[False, array([100,  38,  20], dtype=uint8)]","[False, array([109, 108,  80], dtype=uint8)]","[False, array([107,  78,  59], dtype=uint8)]","[False, array([ 0,  0, 21], dtype=uint8)]","[False, array([107, 118,  80], dtype=uint8)]","[True, array([ 90,  38, 255], dtype=uint8)]","[True, array([ 90,  32, 255], dtype=uint8)]","[True, array([ 90,  32, 255], dtype=uint8)]","[True, array([ 90,  38, 255], dtype=uint8)]","[True, array([ 90,  32, 255], dtype=uint8)]","[True, array([ 90,  34, 255], dtype=uint8)]","[True, array([ 90,  38, 255], dtype=uint8)]","[True, array([ 90,  32, 255], dtype=uint8)]","[True, array([ 90,  34, 255], dtype=uint8)]","[True, array([ 90,  38, 255], dtype=uint8)]","[True, array([ 90,  32, 255], dtype=uint8)]","[True, array([ 90,  33, 255], dtype=uint8)]","[True, array([ 90,  38, 255], dtype=uint8)]","[True, array([ 90,  32, 255], dtype=uint8)]","[True, array([ 90,  34, 255], dtype=uint8)]","[True, array([ 90,  38, 255], dtype=uint8)]","[True, array([ 90,  32, 255], dtype=uint8)]","[True, array([ 90,  34, 255], dtype=uint8)]","[True, array([ 90,  38, 255], dtype=uint8)]","[True, array([ 90,  32, 255], dtype=uint8)]","[True, array([ 90,  34, 255], dtype=uint8)]","[True, array([ 90,  38, 255], dtype=uint8)]","[True, array([ 90,  32, 255], dtype=uint8)]","[True, array([ 90,  34, 255], dtype=uint8)]","[True, array([ 90,  38, 255], dtype=uint8)]","[True, array([ 90,  32, 255], dtype=uint8)]","[True, array([ 90,  34, 255], dtype=uint8)]","[True, array([ 90,  38, 255], dtype=uint8)]","[True, array([ 90,  32, 255], dtype=uint8)]","[True, array([ 90,  33, 255], dtype=uint8)]","[True, array([107,  68, 255], dtype=uint8)]","[True, array([107,  56, 255], dtype=uint8)]","[True, array([108,  61, 255], dtype=uint8)]","[True, array([107,  68, 255], dtype=uint8)]","[True, array([108,  52, 255], dtype=uint8)]","[True, array([107,  55, 255], dtype=uint8)]","[True, array([107,  68, 255], dtype=uint8)]","[True, array([108,  52, 255], dtype=uint8)]","[True, array([107,  55, 255], dtype=uint8)]","[True, array([107,  69, 255], dtype=uint8)]","[True, array([108,  57, 255], dtype=uint8)]","[True, array([109,  61, 255], dtype=uint8)]","[True, array([107,  63, 255], dtype=uint8)]","[True, array([108,  56, 255], dtype=uint8)]","[True, array([106,  62, 255], dtype=uint8)]","[True, array([107,  63, 255], dtype=uint8)]","[True, array([108,  56, 255], dtype=uint8)]","[True, array([106,  62, 255], dtype=uint8)]","[True, array([106,  65, 255], dtype=uint8)]","[True, array([107,  57, 255], dtype=uint8)]","[True, array([107,  64, 255], dtype=uint8)]","[True, array([106,  65, 255], dtype=uint8)]","[True, array([107,  57, 255], dtype=uint8)]","[True, array([107,  64, 255], dtype=uint8)]","[True, array([106,  66, 255], dtype=uint8)]","[True, array([108,  54, 255], dtype=uint8)]","[True, array([109,  60, 255], dtype=uint8)]","[True, array([106,  66, 255], dtype=uint8)]","[True, array([108,  54, 255], dtype=uint8)]","[True, array([109,  60, 255], dtype=uint8)]","[True, array([110,  56, 154], dtype=uint8)]","[False, array([98, 91, 45], dtype=uint8)]","[True, array([111,  52, 148], dtype=uint8)]","[True, array([113,  58, 158], dtype=uint8)]","[False, array([114,  86,  59], dtype=uint8)]","[True, array([115,  45, 146], dtype=uint8)]","[True, array([110,  60, 152], dtype=uint8)]","[False, array([110,  62,  49], dtype=uint8)]","[True, array([116,  36, 141], dtype=uint8)]","[True, array([111,  58, 157], dtype=uint8)]","[False, array([116,  83,  46], dtype=uint8)]","[True, array([115,  46, 145], dtype=uint8)]","[True, array([109,  55, 149], dtype=uint8)]","[False, array([111,  70,  51], dtype=uint8)]","[True, array([107,  47, 141], dtype=uint8)]","[True, array([111,  60, 152], dtype=uint8)]","[False, array([108, 120,  51], dtype=uint8)]","[True, array([113,  52, 146], dtype=uint8)]","[True, array([111,  63, 157], dtype=uint8)]","[False, array([114,  95,  51], dtype=uint8)]","[True, array([109,  58, 149], dtype=uint8)]","[True, array([112,  61, 163], dtype=uint8)]","[False, array([114, 103,  47], dtype=uint8)]","[True, array([114,  44, 145], dtype=uint8)]","[True, array([112,  54, 156], dtype=uint8)]","[False, array([111, 145,  37], dtype=uint8)]","[True, array([116,  50, 144], dtype=uint8)]","[True, array([105,  65, 152], dtype=uint8)]","[False, array([115, 101,  48], dtype=uint8)]","[True, array([115,  52, 148], dtype=uint8)]","[False, array([109,  97, 224], dtype=uint8)]","[True, array([110,  86, 213], dtype=uint8)]","[True, array([109,  74, 185], dtype=uint8)]","[False, array([108,  96, 220], dtype=uint8)]","[True, array([108,  83, 207], dtype=uint8)]","[True, array([109,  68, 181], dtype=uint8)]","[True, array([109,  90, 217], dtype=uint8)]","[True, array([110,  87, 209], dtype=uint8)]","[True, array([108,  72, 185], dtype=uint8)]","[False, array([109,  92, 222], dtype=uint8)]","[True, array([109,  83, 207], dtype=uint8)]","[True, array([108,  80, 187], dtype=uint8)]","[False, array([109,  92, 220], dtype=uint8)]","[True, array([110,  87, 211], dtype=uint8)]","[True, array([107,  74, 180], dtype=uint8)]","[False, array([110,  95, 226], dtype=uint8)]","[True, array([109,  84, 209], dtype=uint8)]","[True, array([108,  80, 185], dtype=uint8)]","[False, array([110,  92, 227], dtype=uint8)]","[True, array([110,  86, 208], dtype=uint8)]","[True, array([110,  72, 183], dtype=uint8)]","[False, array([109,  96, 226], dtype=uint8)]","[True, array([109,  85, 205], dtype=uint8)]","[True, array([109,  80, 186], dtype=uint8)]","[True, array([109,  89, 217], dtype=uint8)]","[True, array([110,  80, 211], dtype=uint8)]","[True, array([109,  64, 183], dtype=uint8)]","[False, array([109,  91, 222], dtype=uint8)]","[True, array([109,  82, 206], dtype=uint8)]","[True, array([107,  72, 183], dtype=uint8)]"
"[[], []]","[True, array([107, 187, 151], dtype=uint8)]","[True, array([107, 198, 153], dtype=uint8)]","[True, array([109, 208, 146], dtype=uint8)]","[True, array([108, 181, 155], dtype=uint8)]","[True, array([107, 200, 152], dtype=uint8)]","[True, array([108, 207, 139], dtype=uint8)]","[True, array([108, 186, 156], dtype=uint8)]","[True, array([107, 202, 153], dtype=uint8)]","[True, array([107, 208, 146], dtype=uint8)]","[True, array([108, 186, 155], dtype=uint8)]","[True, array([107, 204, 151], dtype=uint8)]","[True, array([108, 209, 140], dtype=uint8)]","[True, array([107, 179, 155], dtype=uint8)]","[True, array([108, 202, 155], dtype=uint8)]","[True, array([108, 210, 142], dtype=uint8)]","[True, array([107, 193, 156], dtype=uint8)]","[True, array([108, 207, 155], dtype=uint8)]","[True, array([108, 204, 146], dtype=uint8)]","[True, array([107, 183, 153], dtype=uint8)]","[True, array([107, 207, 148], dtype=uint8)]","[True, array([108, 203, 147], dtype=uint8)]","[True, array([107, 190, 157], dtype=uint8)]","[True, array([107, 205, 153], dtype=uint8)]","[True, array([108, 196, 148], dtype=uint8)]","[True, array([108, 181, 158], dtype=uint8)]","[True, array([106, 206, 152], dtype=uint8)]","[True, array([108, 202, 143], dtype=uint8)]","[True, array([107, 192, 154], dtype=uint8)]","[True, array([108, 198, 151], dtype=uint8)]","[True, array([108, 207, 154], dtype=uint8)]","[True, array([114, 136,  62], dtype=uint8)]","[True, array([118, 142,  52], dtype=uint8)]","[True, array([113, 200,  37], dtype=uint8)]","[True, array([115, 140,  62], dtype=uint8)]","[True, array([112, 186,  59], dtype=uint8)]","[True, array([111, 196,  39], dtype=uint8)]","[True, array([115, 122,  65], dtype=uint8)]","[True, array([116, 128,  60], dtype=uint8)]","[True, array([115, 174,  41], dtype=uint8)]","[True, array([113, 128,  60], dtype=uint8)]","[True, array([116, 127,  56], dtype=uint8)]","[True, array([114, 168,  38], dtype=uint8)]","[True, array([115, 135,  72], dtype=uint8)]","[True, array([116, 142,  54], dtype=uint8)]","[True, array([115, 156,  31], dtype=uint8)]","[True, array([115, 135,  72], dtype=uint8)]","[True, array([116, 142,  54], dtype=uint8)]","[True, array([115, 156,  31], dtype=uint8)]","[True, array([112, 142,  63], dtype=uint8)]","[True, array([112, 157,  52], dtype=uint8)]","[True, array([116, 160,  43], dtype=uint8)]","[True, array([118, 133,  69], dtype=uint8)]","[True, array([116, 134,  63], dtype=uint8)]","[True, array([110, 196,  30], dtype=uint8)]","[True, array([113, 155,  69], dtype=uint8)]","[True, array([115, 145,  58], dtype=uint8)]","[True, array([110, 180,  34], dtype=uint8)]","[True, array([113, 157,  65], dtype=uint8)]","[True, array([115, 160,  62], dtype=uint8)]","[True, array([114, 162,  33], dtype=uint8)]","[True, array([107, 214, 131], dtype=uint8)]","[True, array([110, 201, 137], dtype=uint8)]","[True, array([110, 221, 121], dtype=uint8)]","[True, array([107, 214, 131], dtype=uint8)]","[True, array([110, 201, 137], dtype=uint8)]","[True, array([110, 221, 121], dtype=uint8)]","[True, array([110, 187, 138], dtype=uint8)]","[True, array([110, 211, 134], dtype=uint8)]","[True, array([112, 204, 129], dtype=uint8)]","[True, array([112, 188, 130], dtype=uint8)]","[True, array([111, 193, 140], dtype=uint8)]","[True, array([110, 225, 126], dtype=uint8)]","[True, array([112, 188, 130], dtype=uint8)]","[True, array([111, 193, 140], dtype=uint8)]","[True, array([110, 225, 126], dtype=uint8)]","[True, array([108, 201, 137], dtype=uint8)]","[True, array([111, 204, 135], dtype=uint8)]","[True, array([109, 227, 126], dtype=uint8)]","[True, array([108, 201, 137], dtype=uint8)]","[True, array([111, 204, 135], dtype=uint8)]","[True, array([109, 227, 126], dtype=uint8)]","[True, array([108, 213, 133], dtype=uint8)]","[True, array([111, 195, 137], dtype=uint8)]","[True, array([111, 210, 129], dtype=uint8)]","[True, array([108, 213, 133], dtype=uint8)]","[True, array([111, 195, 137], dtype=uint8)]","[True, array([111, 210, 129], dtype=uint8)]","[True, array([111, 190, 134], dtype=uint8)]","[True, array([111, 200, 138], dtype=uint8)]","[True, array([110, 234, 119], dtype=uint8)]","[True, array([110, 228, 132], dtype=uint8)]","[True, array([114, 255, 102], dtype=uint8)]","[True, array([112, 255,  83], dtype=uint8)]","[True, array([110, 227, 138], dtype=uint8)]","[True, array([112, 255, 106], dtype=uint8)]","[True, array([112, 238,  91], dtype=uint8)]","[True, array([111, 233, 141], dtype=uint8)]","[True, array([112, 248, 109], dtype=uint8)]","[True, array([111, 249,  86], dtype=uint8)]","[True, array([110, 240, 133], dtype=uint8)]","[True, array([112, 250, 106], dtype=uint8)]","[True, array([113, 255,  92], dtype=uint8)]","[True, array([110, 227, 138], dtype=uint8)]","[True, array([112, 255,  99], dtype=uint8)]","[True, array([112, 255,  87], dtype=uint8)]","[True, array([111, 224, 138], dtype=uint8)]","[True, array([112, 250, 101], dtype=uint8)]","[True, array([112, 255,  86], dtype=uint8)]","[True, array([111, 240, 137], dtype=uint8)]","[True, array([112, 255, 108], dtype=uint8)]","[True, array([112, 243,  84], dtype=uint8)]","[True, array([111, 220, 133], dtype=uint8)]","[True, array([112, 255, 106], dtype=uint8)]","[True, array([113, 233,  93], dtype=uint8)]","[True, array([111, 221, 137], dtype=uint8)]","[True, array([112, 248, 110], dtype=uint8)]","[True, array([113, 255,  87], dtype=uint8)]","[True, array([111, 227, 145], dtype=uint8)]","[True, array([112, 250, 103], dtype=uint8)]","[True, array([112, 255,  87], dtype=uint8)]","[True, array([108, 230, 224], dtype=uint8)]","[True, array([108, 255, 210], dtype=uint8)]","[True, array([110, 255, 203], dtype=uint8)]","[True, array([107, 238, 221], dtype=uint8)]","[True, array([107, 255, 210], dtype=uint8)]","[True, array([110, 255, 197], dtype=uint8)]","[True, array([107, 243, 217], dtype=uint8)]","[True, array([108, 255, 206], dtype=uint8)]","[True, array([111, 255, 197], dtype=uint8)]","[True, array([107, 237, 222], dtype=uint8)]","[True, array([107, 255, 203], dtype=uint8)]","[True, array([110, 255, 190], dtype=uint8)]","[True, array([108, 236, 220], dtype=uint8)]","[True, array([108, 255, 207], dtype=uint8)]","[True, array([110, 255, 196], dtype=uint8)]","[True, array([107, 239, 220], dtype=uint8)]","[True, array([107, 255, 205], dtype=uint8)]","[True, array([110, 255, 199], dtype=uint8)]","[True, array([107, 240, 210], dtype=uint8)]","[True, array([107, 255, 214], dtype=uint8)]","[True, array([110, 255, 196], dtype=uint8)]","[True, array([107, 235, 222], dtype=uint8)]","[True, array([108, 255, 207], dtype=uint8)]","[True, array([111, 255, 195], dtype=uint8)]","[True, array([108, 236, 217], dtype=uint8)]","[True, array([107, 255, 211], dtype=uint8)]","[True, array([110, 255, 202], dtype=uint8)]","[True, array([107, 230, 226], dtype=uint8)]","[True, array([107, 255, 202], dtype=uint8)]","[True, array([111, 255, 196], dtype=uint8)]"
"[[], []]","[False, array([158,  68,  30], dtype=uint8)]","[False, array([156,  58,  22], dtype=uint8)]","[False, array([128,  70,  40], dtype=uint8)]","[False, array([156,  47,  27], dtype=uint8)]","[False, array([168, 111,  23], dtype=uint8)]","[False, array([128,  93,  41], dtype=uint8)]","[False, array([165,  41,  25], dtype=uint8)]","[False, array([173,  60,  17], dtype=uint8)]","[False, array([128,  72,  39], dtype=uint8)]","[False, array([159,  80,  32], dtype=uint8)]","[False, array([167, 100,  23], dtype=uint8)]","[False, array([128,  75,  41], dtype=uint8)]","[False, array([165,  77,  33], dtype=uint8)]","[False, array([165, 102,  25], dtype=uint8)]","[False, array([128,  75,  41], dtype=uint8)]","[False, array([145,  55,  28], dtype=uint8)]","[True, array([170, 104,  22], dtype=uint8)]","[False, array([123,  75,  41], dtype=uint8)]","[False, array([158,  43,  24], dtype=uint8)]","[False, array([162,  67,  19], dtype=uint8)]","[False, array([123,  65,  39], dtype=uint8)]","[False, array([174,  49,  26], dtype=uint8)]","[False, array([166, 112,  25], dtype=uint8)]","[False, array([128,  75,  41], dtype=uint8)]","[False, array([162,  49,  26], dtype=uint8)]","[False, array([168, 113,  27], dtype=uint8)]","[False, array([136,  72,  39], dtype=uint8)]","[False, array([159,  69,  26], dtype=uint8)]","[False, array([168, 109,  28], dtype=uint8)]","[False, array([129,  67,  38], dtype=uint8)]","[True, array([177, 184, 111], dtype=uint8)]","[True, array([  1, 180, 122], dtype=uint8)]","[True, array([  0, 173, 118], dtype=uint8)]","[True, array([  1, 194, 117], dtype=uint8)]","[True, array([  2, 179, 120], dtype=uint8)]","[True, array([  0, 167, 119], dtype=uint8)]","[True, array([  0, 177, 115], dtype=uint8)]","[True, array([178, 177, 124], dtype=uint8)]","[True, array([  1, 169, 118], dtype=uint8)]","[True, array([  1, 196, 113], dtype=uint8)]","[True, array([  1, 180, 125], dtype=uint8)]","[True, array([179, 169, 118], dtype=uint8)]","[True, array([  1, 185, 121], dtype=uint8)]","[True, array([  0, 172, 123], dtype=uint8)]","[True, array([178, 166, 121], dtype=uint8)]","[True, array([179, 181, 120], dtype=uint8)]","[True, array([  1, 188, 118], dtype=uint8)]","[True, array([  0, 170, 117], dtype=uint8)]","[True, array([  1, 186, 119], dtype=uint8)]","[True, array([  0, 174, 126], dtype=uint8)]","[True, array([  1, 169, 116], dtype=uint8)]","[True, array([  1, 184, 118], dtype=uint8)]","[True, array([  0, 178, 123], dtype=uint8)]","[True, array([  2, 174, 120], dtype=uint8)]","[True, array([  2, 186, 125], dtype=uint8)]","[True, array([  0, 177, 128], dtype=uint8)]","[True, array([178, 174, 126], dtype=uint8)]","[True, array([  0, 188, 114], dtype=uint8)]","[True, array([178, 173, 125], dtype=uint8)]","[True, array([  1, 174, 123], dtype=uint8)]"
"[[], []]","[False, array([ 32, 115, 247], dtype=uint8)]","[True, array([ 30, 113, 250], dtype=uint8)]","[False, array([ 31, 119, 250], dtype=uint8)]","[True, array([ 30, 115, 246], dtype=uint8)]","[False, array([ 32, 114, 252], dtype=uint8)]","[True, array([ 30, 119, 248], dtype=uint8)]","[False, array([ 31, 114, 245], dtype=uint8)]","[False, array([ 31, 115, 250], dtype=uint8)]","[False, array([ 31, 119, 250], dtype=uint8)]","[True, array([ 30, 114, 247], dtype=uint8)]","[True, array([ 30, 115, 249], dtype=uint8)]","[True, array([ 30, 120, 250], dtype=uint8)]","[True, array([ 30, 116, 243], dtype=uint8)]","[False, array([ 31, 114, 251], dtype=uint8)]","[True, array([ 30, 120, 247], dtype=uint8)]","[True, array([ 30, 114, 246], dtype=uint8)]","[False, array([ 32, 114, 252], dtype=uint8)]","[False, array([ 31, 120, 249], dtype=uint8)]","[False, array([ 32, 115, 247], dtype=uint8)]","[True, array([ 30, 113, 250], dtype=uint8)]","[False, array([ 31, 122, 249], dtype=uint8)]","[True, array([ 30, 114, 244], dtype=uint8)]","[False, array([ 32, 114, 253], dtype=uint8)]","[False, array([ 31, 119, 250], dtype=uint8)]","[False, array([ 32, 115, 246], dtype=uint8)]","[False, array([ 31, 115, 250], dtype=uint8)]","[True, array([ 30, 120, 247], dtype=uint8)]","[True, array([ 30, 114, 246], dtype=uint8)]","[False, array([ 32, 114, 252], dtype=uint8)]","[False, array([ 31, 120, 249], dtype=uint8)]","[True, array([ 24, 126, 241], dtype=uint8)]","[True, array([ 23, 119, 247], dtype=uint8)]","[True, array([ 24, 130, 241], dtype=uint8)]","[True, array([ 24, 123, 235], dtype=uint8)]","[True, array([ 24, 124, 244], dtype=uint8)]","[True, array([ 24, 130, 241], dtype=uint8)]","[True, array([ 24, 123, 235], dtype=uint8)]","[True, array([ 24, 124, 244], dtype=uint8)]","[True, array([ 24, 130, 241], dtype=uint8)]","[True, array([ 24, 122, 234], dtype=uint8)]","[True, array([ 24, 119, 245], dtype=uint8)]","[True, array([ 24, 129, 243], dtype=uint8)]","[True, array([ 25, 128, 238], dtype=uint8)]","[True, array([ 24, 122, 244], dtype=uint8)]","[True, array([ 25, 129, 238], dtype=uint8)]","[True, array([ 25, 128, 238], dtype=uint8)]","[True, array([ 24, 122, 244], dtype=uint8)]","[True, array([ 25, 129, 238], dtype=uint8)]","[True, array([ 24, 129, 235], dtype=uint8)]","[True, array([ 23, 122, 240], dtype=uint8)]","[True, array([ 24, 128, 243], dtype=uint8)]","[True, array([ 24, 129, 235], dtype=uint8)]","[True, array([ 23, 122, 240], dtype=uint8)]","[True, array([ 24, 128, 243], dtype=uint8)]","[True, array([ 24, 123, 236], dtype=uint8)]","[True, array([ 24, 123, 244], dtype=uint8)]","[True, array([ 23, 132, 250], dtype=uint8)]","[True, array([ 24, 123, 236], dtype=uint8)]","[True, array([ 24, 123, 244], dtype=uint8)]","[True, array([ 23, 132, 250], dtype=uint8)]","[True, array([ 30, 134, 139], dtype=uint8)]","[True, array([ 29, 126, 148], dtype=uint8)]","[True, array([ 27, 119, 150], dtype=uint8)]","[False, array([ 32, 135, 147], dtype=uint8)]","[True, array([ 28, 144, 152], dtype=uint8)]","[True, array([ 29, 122, 144], dtype=uint8)]","[False, array([ 31, 140, 146], dtype=uint8)]","[True, array([ 28, 115, 148], dtype=uint8)]","[True, array([ 30, 121, 143], dtype=uint8)]","[True, array([ 28, 135, 144], dtype=uint8)]","[True, array([ 29, 140, 148], dtype=uint8)]","[True, array([ 28, 131, 144], dtype=uint8)]","[True, array([ 29, 126, 148], dtype=uint8)]","[True, array([ 28, 136, 142], dtype=uint8)]","[True, array([ 27, 122, 148], dtype=uint8)]","[True, array([ 28, 120, 145], dtype=uint8)]","[True, array([ 27, 133, 149], dtype=uint8)]","[True, array([ 27, 121, 150], dtype=uint8)]","[True, array([ 26, 146, 150], dtype=uint8)]","[True, array([ 28, 129, 144], dtype=uint8)]","[True, array([ 28, 121, 145], dtype=uint8)]","[True, array([ 28, 132, 149], dtype=uint8)]","[True, array([ 28, 130, 143], dtype=uint8)]","[True, array([ 28, 130, 147], dtype=uint8)]","[True, array([ 27, 119, 148], dtype=uint8)]","[True, array([ 27, 121, 148], dtype=uint8)]","[True, array([ 26, 134, 150], dtype=uint8)]","[True, array([ 29, 127, 144], dtype=uint8)]","[True, array([ 29, 132, 145], dtype=uint8)]","[True, array([ 27, 142, 149], dtype=uint8)]","[True, array([ 26, 138, 249], dtype=uint8)]","[True, array([ 26, 142, 253], dtype=uint8)]","[True, array([ 25, 143, 252], dtype=uint8)]","[True, array([ 26, 140, 246], dtype=uint8)]","[True, array([ 25, 139, 255], dtype=uint8)]","[True, array([ 25, 145, 245], dtype=uint8)]","[True, array([ 26, 142, 247], dtype=uint8)]","[True, array([ 26, 131, 255], dtype=uint8)]","[True, array([ 26, 143, 250], dtype=uint8)]","[True, array([ 26, 139, 246], dtype=uint8)]","[True, array([ 25, 138, 254], dtype=uint8)]","[True, array([ 25, 141, 251], dtype=uint8)]","[True, array([ 26, 134, 245], dtype=uint8)]","[True, array([ 25, 141, 252], dtype=uint8)]","[True, array([ 26, 138, 244], dtype=uint8)]","[True, array([ 26, 133, 246], dtype=uint8)]","[True, array([ 25, 141, 255], dtype=uint8)]","[True, array([ 26, 139, 248], dtype=uint8)]","[True, array([ 26, 135, 249], dtype=uint8)]","[True, array([ 26, 133, 252], dtype=uint8)]","[True, array([ 25, 142, 249], dtype=uint8)]","[True, array([ 26, 137, 250], dtype=uint8)]","[True, array([ 25, 141, 255], dtype=uint8)]","[True, array([ 26, 142, 250], dtype=uint8)]","[True, array([ 26, 135, 249], dtype=uint8)]","[True, array([ 26, 139, 255], dtype=uint8)]","[True, array([ 25, 144, 251], dtype=uint8)]","[True, array([ 26, 136, 243], dtype=uint8)]","[True, array([ 26, 141, 254], dtype=uint8)]","[True, array([ 25, 143, 254], dtype=uint8)]"
