1,0,253,0,0,29,0
3,0,234,0,1,95,0
0,0,23,0,3,146,0
0,0,0,0,0,592,0
0,0,0,0,0,131,0
0,0,0,118,0,78,0
4,0,0,413,0,0,0
0,0,0,242,0,0,0
0,0,0,215,0,0,0
0,0,0,50,0,0,0
0,0,0,40,0,0,0
0,0,0,4,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,29,0,0
0,0,0,0,8,0,0
0,0,0,0,4,0,0
0,0,0,0,26,0,0
0,0,0,0,35,0,0
0,0,0,0,91,0,0
0,0,0,0,128,0,0
0,0,0,0,167,0,0
0,0,0,0,200,0,0
0,0,0,0,62,0,0
0,0,0,0,137,0,0
0,0,0,0,60,0,0
28,0,0,0,72,0,0
31,0,0,0,59,0,0
1,0,0,0,2,0,0
34,1,0,0,0,0,0
71,74,3,0,0,0,0
359,552,0,0,0,0,0
204,267,0,0,0,0,0
32,27,0,0,0,0,0
0,3,0,0,0,0,0
0,0,0,0,0,0,0
0,0,3,0,0,0,0
0,0,1,0,0,0,0
0,0,0,0,0,0,0
0,0,2,0,0,0,0
0,0,4,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,1,0,0,0,0
0,0,5,0,0,0,0
0,0,5,0,0,0,0
0,0,11,0,0,0,0
0,0,0,0,0,0,0
0,0,13,0,0,0,0
0,0,22,0,0,0,0
4,0,177,0,0,2,0
0,0,42,0,0,0,0
0,0,112,0,0,8,0
