0,0,112,0,0,4,0
0,0,253,0,0,36,0
1,0,3,0,0,181,0
1,0,0,0,0,294,0
1,1,0,0,0,170,0
3,0,0,120,0,17,0
16,0,0,542,0,43,0
9,0,0,313,0,7,0
0,0,0,107,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,2,0,0
0,0,0,0,2,0,0
0,0,0,0,13,0,0
0,0,0,0,8,0,0
0,0,0,0,23,0,0
0,0,0,0,5,0,0
0,0,0,0,6,0,0
0,0,0,0,20,0,0
0,0,0,0,9,0,0
0,0,0,0,26,0,0
0,0,0,0,39,0,0
0,0,0,0,85,0,0
0,0,0,0,89,0,0
0,0,0,1,129,0,0
0,0,0,6,47,0,0
0,0,0,0,91,0,0
0,0,0,0,21,0,0
0,0,0,0,67,0,0
0,0,0,0,15,0,0
0,0,0,0,10,0,0
0,0,0,0,17,0,0
0,20,0,0,0,0,0
1,10,0,0,0,0,0
90,11,0,0,0,0,0
419,216,0,0,0,0,0
151,131,0,0,0,0,0
10,7,0,0,0,0,0
1,1,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,6,0,0,0,0
0,0,10,0,0,7,0
1,0,80,0,0,33,0
2,0,12,0,0,0,0
0,0,14,0,0,4,0
