0,0,165,0,0,0,0
0,0,279,0,0,27,0
0,0,1,0,0,171,0
0,0,0,0,0,277,0
0,0,0,0,0,169,0
1,0,0,120,0,17,0
14,0,0,532,0,43,0
9,0,0,308,0,7,0
0,0,0,114,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,2,0,0
0,0,0,0,0,0,0
0,0,0,0,13,0,0
0,0,0,0,3,0,0
0,0,0,0,37,0,0
0,0,0,0,5,0,0
0,0,0,0,4,0,0
0,0,0,0,22,0,0
0,0,0,0,10,0,0
0,0,0,0,26,0,0
0,0,0,0,31,0,0
0,0,0,0,84,0,0
0,0,0,0,89,0,0
0,0,0,4,131,0,0
0,0,0,13,55,0,0
0,0,0,0,91,0,0
0,0,0,0,21,0,0
0,0,0,0,57,0,0
0,0,0,0,15,0,0
0,0,0,0,8,0,0
0,0,0,0,18,0,0
0,20,0,0,0,0,0
1,10,0,0,0,0,0
91,12,0,0,0,0,0
418,282,0,0,0,2,0
149,223,0,0,0,0,0
9,35,0,0,0,0,0
1,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,8,0,0,0,0
0,0,9,0,0,0,0
1,0,110,0,0,17,0
1,0,13,0,0,0,0
0,0,23,0,0,4,0
